accuracy,dice_score,jaccard_index,sensitivity,specificity,precision,f1_score,composite_score,epoch
0.9986321855299544,0.42601757945620894,0.27627789714343626,0.3291317246481154,0.9997176336816569,0.6807054467200051,0.42601757945620894,0.3775746520521622,42
0.9986490683980508,0.39877514033669337,0.25710460625988013,0.297108340322486,0.9997801267745635,0.626520016147391,0.39877514033669337,0.34794174032958974,43
0.9986384174611309,0.3783430088331578,0.2427708800835365,0.28017979738451676,0.9997849195388734,0.6243430031938231,0.3783430088331578,0.32926140310883734,44
0.9985481866515509,0.4085685396414159,0.2600307447406987,0.3184802782992101,0.9996603579443484,0.6364421708137318,0.4085685396414159,0.3635244089703131,45
0.9986098638855585,0.41076169352602804,0.26349107261671406,0.3110311803471459,0.9997278308431821,0.6852957101900474,0.41076169352602804,0.360896436936587,46
0.9983080495702158,0.4903930020599225,0.3271068851220852,0.485549335974936,0.9991907980027814,0.5058431922827767,0.4903930020599225,0.4879711690174293,47
0.9983963163772432,0.38435839549183054,0.24574176679234777,0.32814357388376236,0.9995051667252196,0.476141445921281,0.38435839549183054,0.3562509846877965,48
0.9982501114949142,0.4816384276363767,0.3188063492379336,0.5083909621202497,0.9990404086418397,0.47046493840767933,0.4816384276363767,0.49501469487831334,49
0.9985983820244817,0.42667569283246554,0.2742552489482714,0.3251801723755324,0.999708375949988,0.666091670034321,0.42667569283246554,0.3759279326039989,50
0.9986158692010558,0.38716741154641904,0.24763743673521732,0.28955690169672804,0.9997547440114259,0.5990336505108371,0.38716741154641904,0.3383621566215735,51
0.998565673828125,0.37842668031110643,0.24432383293275395,0.2963206761982267,0.9996976731685577,0.5623319545236461,0.37842668031110643,0.33737367825466663,52
0.9985963047140896,0.4088325379658577,0.26226096183990033,0.31723585417977185,0.9996947400315072,0.6549054990370199,0.4088325379658577,0.36303419607281473,53
0.9985018059758857,0.36844938575477343,0.23308196570560843,0.2895006635700897,0.9996473668504955,0.524458703144489,0.36844938575477343,0.32897502466243156,54
0.9985829721582998,0.38528107287153834,0.24625825460373985,0.2912042612563872,0.9997312386969003,0.5853749150603148,0.38528107287153834,0.3382426670639628,55
0.9984984445099784,0.37867407761361915,0.24079208008770128,0.29763707239067017,0.9996467455606226,0.5329113774465212,0.37867407761361915,0.3381555750021447,56
0.998584520698774,0.4029529761992574,0.2597033429161635,0.3129007717301463,0.9996912764178593,0.6589693004876852,0.4029529761992574,0.35792687396470196,57
0.9983974872249188,0.3921045483504063,0.2521246411198125,0.337462130384787,0.9994824395580321,0.4808128145756918,0.3921045483504063,0.3647833393675967,58
0.9985685065241143,0.44774539481971476,0.2931301115011478,0.36595479542065357,0.999608553618105,0.6320309746419775,0.44774539481971476,0.4068500951201841,59
0.9985912813998685,0.46311800014181015,0.30406842355776875,0.3784098780066978,0.9996079344631734,0.6155941177071266,0.46311800014181015,0.42076393907425397,60
0.9985170647649482,0.45998630032916626,0.3010225490079355,0.3942275055722494,0.9995007792500012,0.5753190179365648,0.45998630032916626,0.4271069029507078,61
0.9985338343252049,0.45080416615418445,0.29651702355581383,0.3919606187725501,0.999512860722149,0.5699705540286591,0.45080416615418445,0.4213823924633674,62
0.9985528322729734,0.41318324082451524,0.26985079763706904,0.34417524008779615,0.9995995743574877,0.530780961560914,0.41318324082451524,0.37867924045615564,63
0.9985434277222889,0.42058706211670455,0.2695598590206533,0.3349976400050351,0.9996180694408292,0.6082221430787665,0.42058706211670455,0.37779235106086984,64
0.9984702686272046,0.24723068054572336,0.14547490482841038,0.16163566896523923,0.99982843849274,0.56828554867933,0.24723068054572336,0.20443317475548134,65
0.9985536631971302,0.41398374442820846,0.2622746849858619,0.31085298540727113,0.9996917311871553,0.6397736420835078,0.41398374442820846,0.3624183649177398,66
0.9982141551404896,0.35229922154909016,0.21701934319186308,0.2932634200363274,0.999381744462307,0.4519718116385375,0.35229922154909016,0.32278132079270877,67
0.9985222391562887,0.4439531253053572,0.28937114164266964,0.3636633126675262,0.9995768226934696,0.5914136809304964,0.4439531253053572,0.40380821898644165,68
0.9985941896344176,0.4139702432811292,0.2699832202640396,0.3290121228876684,0.999675467591868,0.5682108207502659,0.4139702432811292,0.37149118308439877,69
0.9985942651729772,0.4410002729942828,0.2860832438114305,0.34442396195884956,0.9996735693966143,0.6423743381757571,0.4410002729942828,0.3927121174765661,70
0.9985620102079789,0.47215034655564136,0.31269705023039807,0.40270204715543306,0.9995318662404249,0.5955341916967778,0.47215034655564136,0.4374261968555372,71
0.998550528346902,0.44581247445432176,0.29043116952272285,0.3698475074072514,0.9995715705790427,0.6003331275179649,0.44581247445432176,0.4078299909307866,72
0.9985525678880144,0.426210881344214,0.274017758850453,0.32420939791941183,0.999690413766277,0.6401276557355752,0.426210881344214,0.3752101396318129,73
0.998564087518371,0.4444371590672306,0.2900996332222419,0.36762580271426193,0.999588941367961,0.6076474597023821,0.4444371590672306,0.4060314808907463,74
0.9985088310619392,0.4121637838863419,0.269720329299235,0.3519868083613997,0.9995335572038598,0.5260289112003296,0.4121637838863419,0.38207529612387087,75
0.9984568983021349,0.45584249155046486,0.2971698219227433,0.3905025319550161,0.9994573712488076,0.5620715194298685,0.45584249155046486,0.42317251175274057,76
0.9985994395643177,0.4776670703141814,0.31563126420033255,0.4001247527659672,0.9995618698319596,0.602492596105624,0.4776670703141814,0.4388959115400742,77
0.9986117523495514,0.4460622797318861,0.29215212092491905,0.3597524342342174,0.9996403235701815,0.6332590997519533,0.4460622797318861,0.40290735698305175,78
0.9985610282067026,0.4402481301474144,0.28657056876399306,0.3644062986699344,0.9995691394714252,0.5781689360486474,0.4402481301474144,0.4023272144086743,79
0.9985814236178256,0.46244849537093313,0.3038478281156511,0.383040757777181,0.9995748370910149,0.6034676369693334,0.46244849537093313,0.422744626574057,80
0.9985855027000503,0.4293773875327295,0.28046004709803374,0.35067444660614566,0.9996241633198326,0.6362513100119149,0.4293773875327295,0.39002591706943757,81
0.9985801016930307,0.4622306126919721,0.3044775417589202,0.39245860354036494,0.9995195864942918,0.5749388377874103,0.4622306126919721,0.4273446081161685,82
0.9985284710874652,0.45195184519005616,0.29535973744739497,0.3900956219769485,0.9994474058807814,0.5522368208798626,0.45195184519005616,0.42102373358350237,83
0.998551359271059,0.46098979362058595,0.3031180140219453,0.39560339131797534,0.9995120269623885,0.5659396663281515,0.46098979362058595,0.42829659246928053,84
0.9985570246630376,0.4599328656455066,0.30225103685544635,0.3864384017429718,0.9995512328519335,0.5845156939726469,0.4599328656455066,0.4231856336942392,85
0.9985609148988629,0.4125365525595717,0.2682743777135376,0.33246795141045377,0.999634711808474,0.6211068985474645,0.4125365525595717,0.3725022519850128,86
0.9986029521073445,0.4890680044967331,0.3266300657553405,0.4091264800674292,0.9995847372374013,0.6259287609894536,0.4890680044967331,0.44909724228208103,87
0.9986229320563892,0.48144945835782677,0.3199159865483852,0.38960097987680026,0.9996415675402982,0.644505445487999,0.48144945835782677,0.43552521911731357,88
0.9985655982895653,0.44589368887131364,0.29790199855592536,0.38409610205959505,0.9995485485529861,0.5436392440343024,0.44589368887131364,0.41499489546545454,89
0.9986135652749846,0.4306917159057548,0.27960352999956845,0.3361810823591685,0.9996854052655334,0.6476539915799092,0.4306917159057548,0.3834363991324617,90
0.9986101282705174,0.47552440563906945,0.3138116001962664,0.3879990276854279,0.9996078669134438,0.6255810177796699,0.47552440563906945,0.43176171666224866,91
0.9986246316739829,0.47830523509897377,0.3165983757167626,0.38563894556678163,0.9996429595031457,0.6475381159917112,0.47830523509897377,0.4319720903328777,92
0.9986163979709739,0.47883439733360134,0.3181347963584548,0.3909366429664344,0.9996188121544255,0.6389636253230049,0.47883439733360134,0.4348855201500179,93
0.9986010636433517,0.464533906268656,0.30427576965378744,0.3774561898245667,0.999620242258255,0.6314531673963332,0.464533906268656,0.42099504804661136,94
0.9985962669448097,0.4772654767771138,0.31566151961541855,0.39200309883176077,0.999610996722791,0.6398386534804467,0.4772654767771138,0.4346342878044372,95
0.9985970600996867,0.46517617426062136,0.30540632295656045,0.3777314964825605,0.9996150581266943,0.6292282471842624,0.46517617426062136,0.4214538353715909,96
0.9986009125662322,0.47702943800682546,0.316747509870902,0.40082699091282703,0.999569806187759,0.6103919923335849,0.47702943800682546,0.4389282144598263,97
0.9986062380346922,0.48977707290061284,0.3257624447663063,0.4067324810990422,0.9995907389501703,0.6260552406303573,0.48977707290061284,0.44825477699982746,98
0.9986099771933981,0.4959718134915864,0.3342266403532949,0.4172781136581644,0.9995833505837264,0.6229761456311008,0.4959718134915864,0.4566249635748754,99
0.9985990241022393,0.4908214624477212,0.3273754247140033,0.41134856028385625,0.999569951946699,0.6273041540021136,0.4908214624477212,0.45108501136578877,100
