accuracy,dice_score,jaccard_index,sensitivity,specificity,precision,f1_score,composite_score,epoch
0.9982896181616453,0.0,0.0,0.0,0.9999790130701598,0.0,0.0,0.0,1
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,2
0.9981299674156869,0.0,0.0,0.0,0.9998321517707173,0.0,0.0,0.0,3
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,4
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,5
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,6
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,7
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,8
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,9
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,10
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,11
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,12
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,13
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,14
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,15
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,16
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,17
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,18
0.9983124308066793,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,19
0.998315678964747,0.005162459082812221,0.002594322379134268,0.0025955269479207115,0.9999989228068632,0.6923008355581576,0.005162459082812221,0.003878993015366466,20
0.9983893290604695,0.13322982719542087,0.07418293084070654,0.07724216035442506,0.9999475116992723,0.6077386400402738,0.13322982719542087,0.10523599377492297,21
0.9983958253766051,0.1640731835299886,0.09429255450832864,0.09993814986722938,0.9999207876880589,0.5865436559230323,0.1640731835299886,0.13200566669860897,22
0.998465887390741,0.2544666156854361,0.15458365710964142,0.17202281227141253,0.9998626493895635,0.6124121138492732,0.2544666156854361,0.21324471397842437,23
0.9984494955232828,0.2657098275602165,0.1627161533876604,0.18591884864752384,0.9998270674258872,0.5783331043117959,0.2657098275602165,0.22581433810387017,24
0.9984000177666692,0.3312998880043657,0.21065158325244732,0.26610644113163073,0.9996542437882115,0.499924343242712,0.3312998880043657,0.2987031645679983,25
0.9980752774984529,0.381083326321137,0.24675865328575153,0.4066789183525422,0.9991107048542657,0.38800174735817206,0.381083326321137,0.39388112233683964,26
0.9984660006985806,0.2995469481599351,0.18599426996737192,0.2180841780170325,0.9997837169169714,0.5618620029626048,0.2995469481599351,0.25881556308848386,27
0.9984717793983988,0.28851747360890084,0.177088551458084,0.20166728230111292,0.9998247701092867,0.5911613827952812,0.28851747360890084,0.24509237795500685,28
0.9983298046754139,0.41086322914846746,0.2731771140830132,0.4057843218837416,0.9993416491883849,0.4588919102527866,0.41086322914846746,0.40832377551610455,29
0.9984806929484452,0.2601081408579364,0.15720825141603922,0.17283572259809651,0.9998786970763227,0.6456202314919696,0.2601081408579364,0.2164719317280164,30
0.9984782001759747,0.3168113813403159,0.1976519155482267,0.2293859535574959,0.9997749785361288,0.5744143633895381,0.3168113813403159,0.2730986674489059,31
0.9984694377030476,0.2911860830372827,0.18204499918827413,0.2087063231062662,0.9998015085324319,0.5767936717170065,0.2911860830372827,0.24994620307177443,32
0.9983739191942876,0.33977483070152753,0.21487535771975563,0.2752320505512417,0.9996059518158886,0.5021793536783962,0.33977483070152753,0.3075034406263846,33
0.9985087555233795,0.36287296997988183,0.23645461592804393,0.2859440247981243,0.9997159641193906,0.5690646228048382,0.36287296997988183,0.324408497389003,34
0.9984358608132542,0.22772916465011778,0.1355294482821248,0.1483983144811241,0.9998731711120631,0.5938171061327339,0.22772916465011778,0.18806373956562095,35
0.9984442078241027,0.36142447210127215,0.23241853268221052,0.29665496067134345,0.9996385477997659,0.5245585911708113,0.36142447210127215,0.3290397163863078,36
0.9985264693156327,0.3788007841141179,0.2486112793205299,0.30010671165150754,0.9996960865018771,0.5694538216713796,0.3788007841141179,0.33945374788281274,37
0.9983182095064975,0.3147143104264148,0.19373627336029103,0.2502277404572084,0.9995986636109545,0.481289842339525,0.3147143104264148,0.2824710254418116,38
0.9984598820752436,0.3892143938667407,0.2560448675579333,0.32775759834755736,0.9995878877001545,0.5301346351253674,0.3892143938667407,0.35848599610714904,39
0.9985342497872834,0.38337337196599175,0.2518276059473457,0.3039223383218978,0.9997151594261905,0.5704015168622598,0.38337337196599175,0.3436478551439448,40
0.9984981801250193,0.413166961768151,0.2741177909617489,0.35465767312195956,0.9995880436214939,0.5374280919727764,0.413166961768151,0.3839123174450553,41
0.9984235857973004,0.2019588107886399,0.1180798659947591,0.1268918968145375,0.9998996762721627,0.6001396348980108,0.2019588107886399,0.16442535380158868,42
0.998428231418723,0.23594618942799886,0.14089621832950053,0.15556073877267326,0.9998471490942173,0.5756447690871425,0.23594618942799886,0.19575346410033603,43
0.9985334566324064,0.4293064230253154,0.28810570738651237,0.36593059739907935,0.9995974597996664,0.5461867972664585,0.4293064230253154,0.39761851021219735,44
