accuracy,dice_score,jaccard_index,sensitivity,specificity,precision,f1_score,composite_score,epoch
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,1
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,2
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,3
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,4
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,5
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,6
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,7
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,8
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,9
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,10
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,11
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,12
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,13
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,14
0.9983080873394957,0.0,0.0,0.0,0.9999999999999932,0.0,0.0,0.0,15
0.998308011800936,0.0038979133779487333,0.0019607849657934514,0.001962636387700342,0.9999967679756303,0.32008395627650726,0.0038979133779487333,0.0029302748828245375,16
0.9983063499526222,0.011243178876088031,0.005680424377668149,0.005713704331601294,0.9999895422837639,0.5058030803569334,0.011243178876088031,0.008478441603844665,17
0.9983077096466971,0.0128341286098678,0.006499197601282161,0.006536528023454691,0.9999889513041815,0.6031749608154587,0.0128341286098678,0.009685328316661248,18
0.9983068031839805,0.0013408300392250842,0.0006747426371038604,0.0006750623962199703,0.9999975678987176,0.09740259737350311,0.0013408300392250842,0.0010079462177225273,19
0.9983245169762338,0.07104647212422951,0.03734015866151808,0.03886364779050086,0.9999480646897567,0.5285221169623365,0.07104647212422951,0.05495505995736519,20
0.99829365947459,0.16255365190063367,0.08981496391677785,0.10221173613447446,0.9998135220940128,0.47224936944263224,0.16255365190063367,0.13238269401755406,21
0.9983378495320235,0.09565660835172504,0.05071822819742328,0.052835245189470935,0.9999366674191357,0.551048587222453,0.09565660835172504,0.07424592677059799,22
0.9983267075944655,0.06554446813535084,0.034239868386573426,0.03540555445816754,0.9999580366485458,0.5738117810577091,0.06554446813535084,0.050475011296759194,23
0.9983237615906366,0.05751007493927856,0.02995850578262558,0.03081132047274294,0.9999642870681246,0.5789611378320285,0.05751007493927856,0.04416069770601076,24
0.9983146591941909,0.02134617026115102,0.01087245031146528,0.010964666547893114,0.999987213977943,0.5342107552957059,0.02134617026115102,0.01615541840452207,25
0.9983450634644764,0.09636040750252467,0.051359945686641394,0.053288960797087975,0.9999418732661948,0.5626843718219455,0.09636040750252467,0.07482468414980632,26
0.9981331400351949,0.2866425101878422,0.1724511124532065,0.23608695882517755,0.9994182664768186,0.3928618358634777,0.2866425101878422,0.2613647345065099,27
0.9983383783019415,0.0674915743200672,0.03526233844852353,0.036124048659444845,0.9999645970515503,0.6069075665194175,0.0674915743200672,0.051807811489756,28
0.9983703311127011,0.16483320487183234,0.09174993364700447,0.09826169437029662,0.9998846442533682,0.5660882647402942,0.16483320487183234,0.1315474496210645,29
0.9983524284740486,0.09404801927493246,0.04992377248629558,0.05141109052227202,0.9999506300285987,0.591807989376215,0.09404801927493246,0.07272955489860224,30
0.9983627017181699,0.13252759506754647,0.07189086062048093,0.07539706929023568,0.999919010538828,0.5831912872227416,0.13252759506754647,0.10396233217889107,31
0.9983761098125193,0.1431887821873862,0.0783450132505392,0.08246129992831439,0.9999170996212005,0.5904480117673443,0.1431887821873862,0.11282504105785028,32
0.998390008907507,0.22370725655775905,0.1289639783269125,0.14290390896222613,0.9998266319107132,0.5385133645743413,0.22370725655775905,0.18330558275999256,33
0.9983798112019454,0.15881812579798568,0.0875742643067517,0.09310208736266387,0.9999035877642118,0.5767078538966709,0.15881812579798568,0.12596010658032478,34
0.9984102532415107,0.18709157883983504,0.10539241469272023,0.11147687472291032,0.999900841220122,0.6006768313525253,0.18709157883983504,0.14928422678137265,35
0.9983625506410504,0.10802962619193335,0.05775699022382392,0.05966468026014809,0.9999438520903439,0.6149710184767163,0.10802962619193335,0.08384715322604071,36
0.9983911797551825,0.18703558581283672,0.10533579065296679,0.11231544751567991,0.9998830104520441,0.5945142576839048,0.18703558581283672,0.14967551666425838,37
0.9981752527822362,0.21902825895715292,0.1254859639726359,0.15826767039318684,0.9995943506134733,0.3658673969174778,0.21902825895715292,0.1886479646751699,38
0.9982975497104154,0.4036230531064899,0.26189349036967974,0.3698783589509551,0.9993410206547124,0.45639780489824594,0.4036230531064899,0.3867507060287225,39
0.9983730882701307,0.2807524107372983,0.16699495427903058,0.1971180148312916,0.9997207997119407,0.5221674016043596,0.2807524107372983,0.23893521278429486,40
0.9983560920941947,0.20871160784886236,0.11857252641279169,0.13308753111702484,0.9998099554959697,0.5212146304030217,0.20871160784886236,0.17089956948294358,41
0.9983935969890935,0.23084174693324772,0.13484761507029439,0.15079977484567755,0.9998137062323771,0.5375959671682181,0.23084174693324772,0.19082076088946257,42
0.9983073319538985,0.36427390500071416,0.23049945426258533,0.30529885459171385,0.9994580232397344,0.46648045634918484,0.36427390500071416,0.33478637979621395,43
0.9977985797542157,0.24816576768008963,0.14471819823053994,0.22410494430858102,0.9990876391377483,0.2854469092917898,0.24816576768008963,0.2361353559943353,44
0.9983678761095104,0.1479948541365722,0.08102229728031528,0.08597875166630697,0.9999024044589269,0.5788134752336838,0.1479948541365722,0.1169868029014396,45
0.9984250587992148,0.25061235095708795,0.14645782308670377,0.16172011919428275,0.9998270494435857,0.579652393069341,0.25061235095708795,0.20616623507568532,46
0.998392123987179,0.21439798264117355,0.1231466838518839,0.13680542439858748,0.9998370533404326,0.5736908574092114,0.21439798264117355,0.1756017035198805,47
0.9983771295830755,0.18608059856322579,0.10434998982698987,0.11344938653650552,0.9998653321128966,0.5813860623756942,0.18608059856322579,0.1497649925498657,48
0.9982358724764078,0.3166363429904493,0.19500216037211296,0.2579587090947197,0.9994607546079428,0.435379041129805,0.3166363429904493,0.2872975260425845,49
0.9983949944524482,0.22596228852962702,0.13089030489172548,0.14569807313901575,0.9998228095891739,0.5409676968073425,0.22596228852962702,0.18583018083432137,50
0.9982676742100479,0.2753517795203879,0.1636425009922384,0.2038252289847757,0.9996026646054109,0.4306390857046159,0.2753517795203879,0.23958850425258182,51
0.9982932062432317,0.25541396254732535,0.15073808557739077,0.18341142039314196,0.9996619454781966,0.4619086023932894,0.25541396254732535,0.21941269147023365,52
0.9983875539043162,0.3915553071850946,0.2545419967566071,0.34217657920963335,0.9994668048345674,0.4763419754509629,0.3915553071850946,0.36686594319736404,53
0.9981351040377475,0.28304935714558677,0.16877073604767256,0.2253158239134715,0.9994587907978288,0.3956375564608574,0.28304935714558677,0.25418259052952913,54
0.9981202607107634,0.344941512289884,0.21366749992468118,0.30863750609490714,0.9992852519599205,0.39609787131543434,0.344941512289884,0.3267895091923955,55
0.9984343878113398,0.293186996487217,0.18021997899692802,0.2099558721511419,0.9997369287490169,0.5156639969646877,0.293186996487217,0.25157143431917944,56
0.9983670829546334,0.2464059859919085,0.14443558176224025,0.16683163869776102,0.9997573457192275,0.5179641392108272,0.2464059859919085,0.20661881234483473,57
0.9983582449431466,0.11962499102379662,0.06485130223465561,0.06795203436489951,0.9999257163736085,0.5930469111676907,0.11962499102379662,0.09378851269434807,58
0.9984303842676748,0.24337032608369621,0.14505617494674625,0.16168928554220116,0.999819994486793,0.5680083058051303,0.24337032608369621,0.20252980581294872,59
0.9981467369759437,0.32505265947499373,0.19894798279649872,0.2756681371640815,0.9993718022253159,0.40656579756408073,0.32505265947499373,0.30036039831953765,60
0.9984369183530902,0.33226175484205256,0.20717675791177498,0.25106154135090314,0.9996683079968672,0.5185349361037548,0.33226175484205256,0.2916616480964778,61
0.9975899422522818,0.3403554234495412,0.2106711046880677,0.37901835371177073,0.9986811555843528,0.3127050860030651,0.3403554234495412,0.3596868885806559,62
0.9984945920434328,0.39048432907089786,0.24992147227633377,0.306711659507091,0.9996350225220645,0.5510068345159724,0.39048432907089786,0.3485979942889944,63
0.9983955232223661,0.3395655184179263,0.21123526753037877,0.26181631434922537,0.9996205045213309,0.5026583878828977,0.3395655184179263,0.3006909163835758,64
0.9983467630820699,0.18026455027405255,0.10162293940218325,0.11175201158705689,0.9998357050702396,0.4962794690334278,0.18026455027405255,0.1460082809305547,65
0.998423170335222,0.36641842757204585,0.23141124046736444,0.2890908997842412,0.999594190875101,0.5199098299430618,0.36641842757204585,0.32775466367814354,66
0.9984314795767907,0.3789090210395285,0.24077714474841638,0.30295418992376794,0.9995861659088738,0.530091949053971,0.3789090210395285,0.3409316054816483,67
0.9982881073904509,0.23870062571977416,0.13929302390381454,0.16453717089279696,0.999701969569664,0.4563249565110857,0.23870062571977416,0.20161889830628557,68
0.9980769393467667,0.40170288806471194,0.26013204131890194,0.414049913720854,0.9990579438367452,0.3956531135928449,0.40170288806471194,0.40787640089278293,69
0.9983946545289295,0.3672696613506974,0.23366821635513108,0.2999822812635007,0.9995451121663695,0.48839674271199074,0.3672696613506974,0.33362597130709903,70
0.9984156542485303,0.40608894801357087,0.264663839787556,0.3513643887412741,0.9994803824839787,0.49376014557877074,0.40608894801357087,0.3787266683774225,71
0.9982273743884398,0.23938683942238936,0.1415598917736871,0.17835491449132815,0.9996069853833505,0.401028908636772,0.23938683942238936,0.20887087695685877,72
0.9984330281172649,0.3822287660293895,0.24536746912929158,0.3154808496275784,0.9995593274702227,0.5033617748606575,0.3822287660293895,0.3488548078284839,73
0.9983549967850789,0.3523832726202284,0.22067037304647935,0.2856736217397629,0.9995403852585931,0.47475535164160926,0.3523832726202284,0.3190284471799956,74
0.9983345636046759,0.40617841967623575,0.2650101625481999,0.3717128987073673,0.9993641049325187,0.45881723551165693,0.40617841967623575,0.38894565919180146,75
0.9983438548475209,0.36155350963367616,0.22755829208221234,0.2900562659745209,0.9995343615116167,0.4897939743269611,0.36155350963367616,0.32580488780409855,76
0.9983421174606474,0.3696623587539326,0.2378611934510767,0.3154031703659989,0.9994740200242931,0.46087707597876465,0.3696623587539326,0.34253276455996573,77
0.9983137905007542,0.38306237173594765,0.24703329792228174,0.33955840808297266,0.9994051770300871,0.4453908310146495,0.38306237173594765,0.3613103899094601,78
0.9982821020749536,0.39145416839156616,0.25165986313664196,0.35499593688981873,0.9993500716085774,0.440777204925934,0.39145416839156616,0.3732250526406924,79
0.9981107806215191,0.31901965450733616,0.1987372421195233,0.28345504552628303,0.9993201945894955,0.3741245386479708,0.31901965450733616,0.3012373500168096,80
